index,weekid,week position,song,performer,genre,duration,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity,year,decade
187110,1975-03-29,12,"Shame, Shame, Shame",Shirley And Company,['disco'],245786.0,False,0.7339999999999999,0.7439999999999999,7.0,-8.085,1.0,0.159,0.254,0.0333,0.15,0.77,101.609,33.0,1975,1970
68977,1975-03-29,29,The South's Gonna Do It,The Charlie Daniels Band,"['classic rock', 'country', 'country rock', 'southern rock']",237426.0,False,0.452,0.7119999999999999,9.0,-9.69,1.0,0.0556,0.519,2e-06,0.189,0.8439999999999999,164.132,52.0,1975,1970
222721,1975-03-29,44,I Wanna Learn A Love Song,Harry Chapin,"['folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'traditional folk']",262666.0,False,0.567,0.645,7.0,-10.435,1.0,0.0465,0.438,0.0,0.1,0.654,152.762,36.0,1975,1970
208974,1975-03-29,50,I Have A Dream,Donny Osmond,"['bubblegum pop', 'classic uk pop', 'movie tunes']",204173.0,False,0.502,0.754,9.0,-3.827,0.0,0.0368,0.621,1e-06,0.394,0.436,91.408,2.0,1975,1970
224961,1975-04-05,1,Lovin' You,Minnie Riperton,"['classic soul', 'disco', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul']",203506.0,False,0.392,0.2129999999999999,9.0,-12.494,1.0,0.0415,0.903,1e-06,0.12,0.312,100.518,58.0,1975,1970
240688,1975-04-05,4,Express,B.T. Express,"['classic soul', 'disco', 'funk', 'jazz funk', 'post-disco', 'quiet storm']",308013.0,False,0.664,0.676,0.0,-11.276,1.0,0.0347,0.000113,0.0989,0.0731,0.532,108.158,35.0,1975,1970
219656,1975-04-05,13,Harry Truman,Chicago,"['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",180226.0,False,0.4919999999999999,0.621,2.0,-8.582,1.0,0.0248,0.0274,0.0012,0.697,0.653,93.053,16.0,1975,1970
58120,1975-04-05,22,Satin Soul,Love Unlimited Orchestra,['disco'],254960.0,False,0.665,0.5779999999999998,8.0,-9.468,1.0,0.0336,0.0374,0.8319999999999999,0.136,0.8259999999999998,107.068,32.0,1975,1970
7236,1975-04-05,31,Tangled Up In Blue,Bob Dylan,"['album rock', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter']",341626.0,False,0.4209999999999999,0.661,9.0,-13.126,1.0,0.0433,0.4139999999999999,1e-06,0.0962,0.554,100.965,66.0,1975,1970
252267,1975-04-05,37,"Living A Little, Laughing A Little",The Spinners,"['classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'philly soul', 'quiet storm', 'soft rock', 'soul', 'southern soul']",197786.0,False,0.5779999999999998,0.2869999999999999,7.0,-12.622,0.0,0.0383,0.775,0.000127,0.0509,0.3509999999999999,88.46,23.0,1975,1970
153207,1975-04-05,40,Who's Sorry Now,Marie Osmond,"['bubblegum pop', 'classic country pop']",128600.0,False,0.318,0.444,6.0,-8.439,1.0,0.0287,0.5989999999999999,6e-06,0.804,0.3669999999999999,98.688,13.0,1975,1970
259290,1975-04-12,5,Poetry Man,Phoebe Snow,"['folk', 'jazz blues']",278800.0,False,0.511,0.2419999999999999,7.0,-15.735,1.0,0.0318,0.41,0.0,0.111,0.5959999999999999,131.82,46.0,1975,1970
56931,1975-04-12,10,Once You Get Started,Rufus Featuring Chaka Khan,"['australian electropop', 'edm', 'indietronica']",268200.0,False,0.637,0.634,10.0,-12.202,1.0,0.0535,0.107,0.00023,0.321,0.911,120.557,26.0,1975,1970
304209,1975-04-12,47,Love Finds It's Own Way,Gladys Knight And The Pips,"['adult standards', 'brill building pop', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",234640.0,False,0.543,0.463,9.0,-9.028,1.0,0.0304,0.57,1e-05,0.507,0.558,77.881,25.0,1975,1970
131340,1975-04-19,8,What Am I Gonna Do With You,Barry White,"['adult standards', 'disco', 'funk', 'motown', 'quiet storm', 'soul']",219440.0,False,0.625,0.8689999999999999,2.0,-9.467,0.0,0.0293,0.0246,0.0626,0.093,0.89,114.223,51.0,1975,1970
116688,1975-04-19,44,Sun Goddess,"Ramsey Lewis And Earth, Wind & Fire",,507373.0,False,0.547,0.891,4.0,-9.119,0.0,0.0573,0.1719999999999999,0.00375,0.0506,0.534,92.416,15.0,1975,1970
190678,1975-04-26,1,(Hey Won't You Play) Another Somebody Done Somebody Wrong Song,B.J. Thomas,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic country pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock']",206066.0,False,0.637,0.528,4.0,-11.287,1.0,0.0328,0.7439999999999999,0.0,0.114,0.7019999999999998,124.806,40.0,1975,1970
225645,1975-04-26,8,Emma,Hot Chocolate,"['classic uk pop', 'disco', 'motown', 'new wave pop', 'soft rock']",232040.0,False,0.633,0.6079999999999999,2.0,-6.69,1.0,0.0905,0.317,0.00139,0.0787999999999999,0.767,100.625,49.0,1975,1970
228074,1975-04-26,13,L-O-V-E (Love),Al Green,"['classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul']",307062.0,False,0.822,0.457,6.0,-10.937,1.0,0.2349999999999999,0.214,0.000397,0.0766,0.73,99.16,62.0,1975,1970
155979,1975-04-26,20,Stand By Me,John Lennon,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock']",211666.0,False,0.632,0.556,9.0,-10.138,1.0,0.0288,0.2899999999999999,0.0215,0.0778999999999999,0.633,104.996,66.0,1975,1970
58545,1975-04-26,27,Amie,Pure Prairie League,"['classic rock', 'country rock', 'folk rock', 'mellow gold', 'soft rock']",259426.0,False,0.372,0.3459999999999999,9.0,-15.268,1.0,0.0331,0.374,0.0,0.126,0.442,176.964,58.0,1975,1970
10245,1975-04-26,30,Shaving Cream,Benny Bell,[],179295.0,False,0.674,0.307,10.0,-12.184,1.0,0.108,0.891,0.0,0.233,0.8509999999999999,100.19,17.0,1975,1970
195136,1975-05-03,5,Chevy Van,Sammy Johns,['bubblegum pop'],179000.0,False,0.449,0.547,9.0,-12.259,1.0,0.0351,0.457,0.0,0.0737,0.74,152.211,45.0,1975,1970
4039,1975-05-03,25,Autobahn,Kraftwerk,"['dance rock', 'dusseldorf electronic', 'electro', 'krautrock', 'new romantic', 'new wave', 'proto-techno', 'synthpop']",1367093.0,False,0.333,0.497,2.0,-15.606,1.0,0.0366,0.105,0.872,0.129,0.113,81.68099999999998,49.0,1975,1970
165280,1975-05-03,48,One Beautiful Day,"Ecstasy, Passion & Pain",[],177213.0,False,0.748,0.62,7.0,-9.284,0.0,0.0457,0.0538,5e-06,0.0503,0.9,121.36,2.0,1975,1970
294363,1975-05-03,50,You Brought The Woman Out Of Me,Evie Sands,[],221733.0,False,0.7039999999999998,0.693,4.0,-7.006,0.0,0.0273,0.0977,0.0107,0.123,0.87,115.774,2.0,1975,1970
225731,1975-05-10,9,Long Tall Glasses (I Can Dance),Leo Sayer,"['adult standards', 'bubblegum pop', 'classic uk pop', 'country rock', 'disco', 'folk', 'folk rock', 'mellow gold', 'soft rock']",190000.0,False,0.641,0.884,9.0,-7.17,1.0,0.06,0.247,0.000316,0.132,0.758,142.996,37.0,1975,1970
241493,1975-05-10,12,It's A Miracle,Barry Manilow,"['adult standards', 'bubblegum pop', 'disco', 'lounge', 'mellow gold', 'quiet storm', 'soft rock', 'yacht rock']",231493.0,False,0.761,0.8559999999999999,8.0,-7.89,1.0,0.0491,0.182,0.00233,0.0943,0.952,129.957,31.0,1975,1970
221092,1975-05-10,27,Don't Tell Me Goodnight,Lobo,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock']",185760.0,False,0.507,0.375,9.0,-11.428,1.0,0.0287,0.671,0.000944,0.225,0.339,136.306,26.0,1975,1970
203415,1975-05-10,28,Young Americans,David Bowie,"['album rock', 'art rock', 'classic rock', 'dance rock', 'glam rock', 'permanent wave', 'protopunk', 'rock']",313706.0,False,0.6139999999999999,0.763,4.0,-8.949,0.0,0.133,0.171,0.0,0.1189999999999999,0.885,84.236,60.0,1975,1970
232868,1975-05-17,1,He Don't Love You (Like I Love You),Tony Orlando & Dawn,"['bubblegum pop', 'classic uk pop', 'country rock']",219946.0,False,0.637,0.55,9.0,-12.378,1.0,0.0335,0.2869999999999999,1.8e-05,0.3449999999999999,0.805,119.303,38.0,1975,1970
126528,1975-05-17,6,Walking In Rhythm,The Blackbyrds,"['classic soul', 'disco', 'funk', 'jazz funk', 'post-disco', 'quiet storm', 'soul', 'soul jazz']",253533.0,False,0.688,0.662,5.0,-12.965,1.0,0.0347,0.0238,0.000627,0.0602,0.807,113.045,45.0,1975,1970
311865,1975-05-17,12,Killer Queen,Queen,"['glam rock', 'rock']",179600.0,False,0.568,0.642,10.0,-6.495,1.0,0.0447,0.34,0.0,0.171,0.6039999999999999,117.305,69.0,1975,1970
183486,1975-05-17,44,I Want To Be Free,Ohio Players,"['classic soul', 'disco', 'funk', 'jazz funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'southern soul']",409400.0,False,0.495,0.436,5.0,-14.556,1.0,0.1,0.136,5e-06,0.125,0.684,142.388,41.0,1975,1970
259070,1975-05-24,1,Shining Star,"Earth, Wind & Fire","['disco', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul']",170160.0,False,0.676,0.692,9.0,-13.093,1.0,0.052,0.668,0.00915,0.13,0.799,102.516,62.0,1975,1970
234683,1975-05-24,3,Jackie Blue,Ozark Mountain Daredevils,"['album rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'soft rock', 'southern rock']",250120.0,False,0.57,0.534,1.0,-9.785,1.0,0.028,0.3539999999999999,0.00346,0.0395,0.961,107.119,52.0,1975,1970
56293,1975-05-24,4,Only Yesterday,Carpenters,"['adult standards', 'brill building pop', 'mellow gold', 'soft rock']",250868.0,False,0.3589999999999999,0.438,8.0,-14.401,1.0,0.0376,0.0271,0.0,0.131,0.5809999999999998,137.557,52.0,1975,1970
25489,1975-05-24,22,The Immigrant,Neil Sedaka,"['adult standards', 'brill building pop', 'bubblegum pop', 'lounge', 'mellow gold', 'rockabilly', 'soft rock']",226640.0,False,0.459,0.627,5.0,-7.98,1.0,0.0304,0.332,2e-06,0.339,0.68,120.63,27.0,1975,1970
58444,1975-05-24,26,Rainy Day People,Gordon Lightfoot,"['album rock', 'canadian country', 'canadian folk', 'canadian singer-songwriter', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']",168826.0,False,0.672,0.4249999999999999,11.0,-12.117,1.0,0.0277,0.678,0.000616,0.1419999999999999,0.533,109.575,45.0,1975,1970
157494,1975-05-24,35,Bloody Well Right,Supertramp,"['album rock', 'art rock', 'classic rock', 'glam rock', 'mellow gold', 'piano rock', 'progressive rock', 'rock', 'soft rock']",272432.0,False,0.551,0.445,3.0,-13.885,1.0,0.187,0.46,0.0219,0.0704,0.6129999999999999,74.705,56.0,1975,1970
125264,1975-05-24,38,Trampled Under Foot,Led Zeppelin,"['album rock', 'classic rock', 'hard rock', 'rock']",335466.0,False,0.55,0.8349999999999999,7.0,-8.631999999999998,0.0,0.0487,0.163,0.1789999999999999,0.0864,0.808,111.25,57.0,1975,1970
286285,1975-05-31,1,Before The Next Teardrop Falls,Freddy Fender,['swamp pop'],158306.0,False,0.799,0.3449999999999999,10.0,-11.52,1.0,0.0276,0.748,2.4e-05,0.169,0.776,90.417,50.0,1975,1970
263184,1975-05-31,18,Shoeshine Boy,Eddie Kendricks,"['classic soul', 'disco', 'funk', 'jazz funk', 'motown', 'post-disco', 'quiet storm', 'soul']",195493.0,False,0.641,0.661,2.0,-10.621,1.0,0.0491,0.326,2.5e-05,0.11,0.941,167.201,29.0,1975,1970
277807,1975-05-31,49,Sail On Sailor,The Beach Boys,"['baroque pop', 'brill building pop', 'folk rock', 'psychedelic rock', 'rock', 'sunshine pop']",202426.0,False,0.627,0.631,9.0,-10.76,0.0,0.0245,0.2079999999999999,0.0,0.1439999999999999,0.679,109.983,48.0,1975,1970
22592,1975-06-07,1,Thank God I'm A Country Boy,John Denver,"['adult standards', 'classic country pop', 'folk', 'folk rock', 'mellow gold', 'soft rock']",193093.0,False,0.762,0.537,9.0,-9.58,1.0,0.0478,0.785,0.000669,0.0551,0.958,105.603,65.0,1975,1970
307659,1975-06-07,3,How Long,Ace,"['florida rap', 'melodic rap', 'trap']",204226.0,False,0.7169999999999999,0.406,0.0,-13.954,0.0,0.0305,0.5869999999999999,0.1029999999999999,0.0869,0.7029999999999998,123.213,57.0,1975,1970
121623,1975-06-07,5,Old Days,Chicago,"['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",204066.0,False,0.503,0.808,0.0,-6.56,1.0,0.0603,0.0184,0.000262,0.332,0.6169999999999999,123.908,42.0,1975,1970
188086,1975-06-07,26,Shakey Ground,The Temptations,"['adult standards', 'brill building pop', 'classic soul', 'funk', 'memphis soul', 'motown', 'soul']",241600.0,False,0.753,0.498,2.0,-13.497,1.0,0.0428,0.0264,0.501,0.0376,0.942,92.411,35.0,1975,1970
215033,1975-06-07,36,Good Lovin' Gone Bad,Bad Company,"['album rock', 'blues rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",216640.0,False,0.512,0.786,2.0,-7.691,1.0,0.0493,0.03,0.00146,0.114,0.81,128.501,40.0,1975,1970
163209,1975-06-07,45,Give The People What They Want,The O'Jays,"['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary']",250666.0,False,0.692,0.8429999999999999,7.0,-6.003,0.0,0.266,0.0917,0.0,0.627,0.871,97.863,36.0,1975,1970
131481,1975-06-07,48,What Can I Do For You?,Labelle,"['disco', 'funk', 'motown', 'neo soul', 'new jack swing', 'philly soul', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",242760.0,False,0.683,0.652,4.0,-11.093,0.0,0.0484,0.456,0.0,0.0908,0.883,114.375,20.0,1975,1970
98560,1975-06-14,1,Sister Golden Hair,America,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",199573.0,False,0.441,0.547,4.0,-12.222,1.0,0.0337,0.13,0.000143,0.109,0.7159999999999999,134.753,68.0,1975,1970
98884,1975-06-14,4,Bad Time,Grand Funk,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock', 'symphonic rock']",176280.0,False,0.56,0.916,9.0,-3.72,0.0,0.0393,0.228,0.0,0.0969,0.899,125.019,40.0,1975,1970
191774,1975-06-14,15,Bad Luck (Part 1),Harold Melvin And The Blue Notes,"['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul', 'southern soul']",202066.0,False,0.63,0.883,9.0,-8.093,1.0,0.0555,0.3649999999999999,0.0,0.195,0.7249999999999999,113.522,0.0,1975,1970
222039,1975-06-14,37,Lizzie And The Rainman,Tanya Tucker,"['country', 'country dawn', 'country rock', 'outlaw country']",184826.0,False,0.455,0.537,11.0,-14.896,1.0,0.115,0.59,0.0,0.267,0.7069999999999999,89.322,31.0,1975,1970
149692,1975-06-21,2,When Will I Be Loved,Linda Ronstadt,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",124866.0,False,0.513,0.573,9.0,-10.023,1.0,0.0337,0.186,0.000958,0.0878,0.621,132.607,55.0,1975,1970
326775,1975-06-21,5,Love Won't Let Me Wait,Major Harris,"['classic soul', 'philly soul', 'quiet storm']",333093.0,False,0.569,0.2049999999999999,9.0,-17.148,1.0,0.0358,0.919,2e-06,0.0893999999999999,0.327,115.705,41.0,1975,1970
162546,1975-06-21,11,Take Me In Your Arms (Rock Me),The Doobie Brothers,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'yacht rock']",219800.0,False,0.497,0.646,2.0,-13.85,1.0,0.0352,0.162,5e-06,0.0471,0.932,175.318,39.0,1975,1970
187111,1975-06-21,12,Only Women,Alice Cooper,"['album rock', 'blues rock', 'classic rock', 'comic', 'glam metal', 'glam rock', 'hard rock', 'metal', 'protopunk', 'rock']",210933.0,False,0.334,0.4759999999999999,7.0,-8.497,1.0,0.0308,0.535,0.019,0.278,0.189,147.532,48.0,1975,1970
25874,1975-06-21,19,The Last Farewell,Roger Whittaker,"['classic schlager', 'easy listening', 'schlager']",238160.0,False,0.3589999999999999,0.3659999999999999,3.0,-10.959,1.0,0.0308,0.3019999999999999,2e-06,0.3439999999999999,0.52,82.293,29.0,1975,1970
156073,1975-06-21,21,Attitude Dancing,Carly Simon,"['adult standards', 'classic uk pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",233626.0,False,0.687,0.5869999999999999,0.0,-14.726,1.0,0.0337,0.14,0.0,0.228,0.8259999999999998,130.36,25.0,1975,1970
157477,1975-06-21,35,T-R-O-U-B-L-E,Elvis Presley,"['adult standards', 'rock-and-roll', 'rockabilly']",206373.0,False,0.435,0.8279999999999998,0.0,-8.763999999999998,1.0,0.101,0.31,4.1e-05,0.667,0.7429999999999999,116.141,53.0,1975,1970
115829,1975-06-21,37,Black Friday,Steely Dan,"['album rock', 'art rock', 'blues rock', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'yacht rock']",221200.0,False,0.523,0.7,11.0,-12.221,0.0,0.0656,0.00913,0.000159,0.165,0.745,130.574,46.0,1975,1970
292214,1975-06-28,3,Wildfire,Michael Murphey,"['country rock', 'cowboy western', 'new mexico music', 'outlaw country']",307866.0,False,0.6019999999999999,0.24,4.0,-18.565,1.0,0.0306,0.252,0.00101,0.219,0.2079999999999999,79.98999999999998,48.0,1975,1970
326657,1975-06-28,4,I'm Not Lisa,Jessi Colter,['outlaw country'],201933.0,False,0.441,0.2369999999999999,5.0,-10.169,1.0,0.0252,0.5779999999999998,0.0007649999999999,0.0977,0.1449999999999999,78.93899999999998,43.0,1975,1970
326998,1975-06-28,8,"Get Down, Get Down (Get On The Floor)",Joe Simon,"['classic soul', 'motown', 'philly soul', 'soul', 'southern soul']",176920.0,False,0.689,0.559,8.0,-9.203,1.0,0.0377,0.196,0.0,0.1479999999999999,0.789,113.801,7.0,1975,1970
327703,1975-06-28,18,I'll Play For You,Seals & Crofts,"['adult standards', 'album rock', 'brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock']",245546.0,False,0.532,0.402,7.0,-12.313,1.0,0.027,0.5849999999999999,0.0,0.0762,0.329,91.858,39.0,1975,1970
95433,1975-06-28,26,Baby That's Backatcha,Smokey Robinson,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",228546.0,False,0.5829999999999999,0.7189999999999999,9.0,-7.08,0.0,0.0905,0.749,1.2e-05,0.18,0.905,118.671,34.0,1975,1970
183015,1975-06-28,40,I'll Do For You Anything You Want Me To,Barry White,"['adult standards', 'disco', 'funk', 'motown', 'quiet storm', 'soul']",254306.0,False,0.72,0.8529999999999999,10.0,-8.263999999999998,1.0,0.0313,0.0204,0.0301,0.0545,0.884,132.152,40.0,1975,1970
208750,1975-06-28,47,I Dreamed Last Night,Justin Hayward & John Lodge,['classic uk pop'],267826.0,False,0.281,0.683,0.0,-9.679,1.0,0.0382,0.0124,0.114,0.131,0.4749999999999999,94.613,23.0,1975,1970
117106,1975-06-28,48,Please Pardon Me (You Remind Me Of A Friend),Rufus Featuring Chaka Khan,"['australian electropop', 'edm', 'indietronica']",179666.0,False,0.446,0.543,10.0,-10.559,1.0,0.0603,0.372,0.000701,0.0378,0.876,173.226,23.0,1975,1970
224897,1975-07-05,1,Love Will Keep Us Together,Captain & Tennille,['pop edm'],205493.0,False,0.63,0.777,4.0,-4.337,1.0,0.0312,0.3669999999999999,0.0,0.318,0.928,129.619,60.0,1975,1970
213662,1975-07-05,21,Hey You,Bachman-Turner Overdrive,"['album rock', 'art rock', 'blues rock', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'symphonic rock']",216573.0,False,0.49,0.5809999999999998,9.0,-13.522,1.0,0.0296,0.0179,0.047,0.116,0.935,118.326,45.0,1975,1970
311466,1975-07-12,5,Magic,Pilot,"['chamber pop', 'indie folk', 'indie pop', 'new americana', 'portland indie', 'stomp and holler']",186333.0,False,0.394,0.5889999999999999,9.0,-6.68,0.0,0.0608,0.3459999999999999,0.0,0.134,0.7269999999999999,203.176,58.0,1975,1970
252823,1975-07-12,42,I Don't Know Why,The Rolling Stones,"['album rock', 'british invasion', 'classic rock', 'protopunk', 'rock']",180600.0,False,0.447,0.539,1.0,-9.94,1.0,0.0352,0.3569999999999999,0.000967,0.324,0.156,92.72,25.0,1975,1970
183469,1975-07-12,44,Make The World Go Away,Donny & Marie Osmond,"['chicago soul', 'classic soul', 'funk', 'motown', 'neo soul', 'quiet storm', 'soul', 'southern soul', 'vocal jazz']",168266.0,False,0.4779999999999999,0.671,6.0,-7.761999999999999,1.0,0.0478,0.0284,0.0027,0.395,0.7159999999999999,111.424,17.0,1975,1970
117212,1975-07-12,48,Take Me To The River,Syl Johnson,"['chicago soul', 'classic soul', 'funk', 'memphis soul', 'soul', 'southern soul']",185906.0,False,0.922,0.7369999999999999,9.0,-8.367,1.0,0.041,0.0368,0.7159999999999999,0.0929,0.905,114.261,22.0,1975,1970
211716,1975-07-19,1,Listen To What The Man Said,Wings,"['album rock', 'art rock', 'classic rock', 'classic uk pop', 'folk rock', 'mellow gold', 'rock', 'soft rock']",241400.0,False,0.502,0.54,7.0,-10.624,1.0,0.0405,0.0328,4.2e-05,0.277,0.531,113.171,45.0,1975,1970
327430,1975-07-19,14,Misty,Ray Stevens,"['bubblegum pop', 'comic', 'country rock', 'novelty']",175933.0,False,0.5909999999999999,0.551,2.0,-13.72,1.0,0.0286,0.187,0.000652,0.0748999999999999,0.877,100.326,38.0,1975,1970
4358,1975-07-19,28,Disco Queen,Hot Chocolate,"['classic uk pop', 'disco', 'motown', 'new wave pop', 'soft rock']",215466.0,False,0.782,0.793,7.0,-7.231,1.0,0.111,0.0719,2.5e-05,0.0682,0.784,105.562,21.0,1975,1970
230566,1975-07-19,43,El Bimbo,Bimbo Jet,[],143800.0,False,0.573,0.7219999999999999,10.0,-5.781,0.0,0.0274,0.261,0.257,0.163,0.96,117.287,36.0,1975,1970
99117,1975-07-26,6,Swearin' To God,Frankie Valli,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'motown', 'northern soul', 'rock-and-roll']",245333.0,False,0.667,0.785,1.0,-7.364,1.0,0.0635,0.2879999999999999,0.000122,0.0597,0.73,108.921,41.0,1975,1970
157589,1975-07-26,36,Sweet Emotion,Aerosmith,"['album rock', 'classic rock', 'hard rock', 'rock']",274133.0,False,0.38,0.76,9.0,-10.961,1.0,0.0378,0.00298,0.0294,0.104,0.4909999999999999,99.437,74.0,1975,1970
164604,1975-07-26,42,Sexy,MFSB,"['classic soul', 'disco', 'funk', 'instrumental soul', 'jazz funk', 'motown', 'philly soul', 'post-disco', 'quiet storm']",213200.0,False,0.652,0.791,9.0,-7.219,0.0,0.0761,0.223,0.435,0.0783999999999999,0.796,115.432,25.0,1975,1970
93030,1975-08-02,1,One Of These Nights,Eagles,"['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",291685.0,False,0.655,0.6059999999999999,7.0,-10.385,1.0,0.0285,0.0603,0.0789,0.0757,0.765,110.061,70.0,1975,1970
225053,1975-08-02,2,I'm Not In Love,10cc,"['album rock', 'art rock', 'classic rock', 'classic uk pop', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock', 'yacht rock']",366640.0,False,0.401,0.527,4.0,-15.632,1.0,0.0615,0.748,0.00305,0.3589999999999999,0.2079999999999999,133.749,71.0,1975,1970
186833,1975-08-02,9,Rockin' Chair,Gwen McCrae,"['classic soul', 'disco', 'jazz funk', 'post-disco', 'southern soul']",204800.0,False,0.5919999999999999,0.785,9.0,-5.914,0.0,0.0419,0.2079999999999999,0.00101,0.0146,0.664,90.884,38.0,1975,1970
236611,1975-08-02,19,Every Time You Touch Me (I Get High),Charlie Rich,"['arkansas country', 'country', 'country rock', 'nashville sound']",181733.0,False,0.332,0.385,5.0,-9.309,1.0,0.0312,0.7309999999999999,0.0,0.1419999999999999,0.1739999999999999,135.685,16.0,1975,1970
4236,1975-08-02,27,Saturday Night Special,Lynyrd Skynyrd,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'southern rock']",309666.0,False,0.558,0.563,9.0,-11.259,1.0,0.0543,0.0146,0.000195,0.273,0.6169999999999999,120.99,56.0,1975,1970
115596,1975-08-02,35,Bluebird,Helen Reddy,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'country rock', 'folk', 'mellow gold', 'soft rock']",172986.0,False,0.6159999999999999,0.546,0.0,-10.723,1.0,0.0373,0.162,0.018,0.0964,0.748,98.766,15.0,1975,1970
117107,1975-08-02,48,"Oh Me, Oh My (Dreams In My Arms)",Al Green,"['classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul']",168853.0,False,0.7139999999999999,0.541,5.0,-9.068,1.0,0.0297,0.309,8e-06,0.0734,0.6159999999999999,95.41,21.0,1975,1970
307903,1975-08-09,6,Midnight Blue,Melissa Manchester,"['adult standards', 'bubblegum pop', 'mellow gold', 'soft rock', 'yacht rock']",235000.0,False,0.449,0.381,0.0,-12.145,1.0,0.0264,0.7369999999999999,0.4289999999999999,0.0625,0.316,90.26,45.0,1975,1970
68332,1975-08-09,10,The Rockford Files,Mike Post,['theme'],186600.0,False,0.4889999999999999,0.562,2.0,-11.494,1.0,0.0301,0.0671,0.92,0.191,0.23,111.921,28.0,1975,1970
235304,1975-08-09,16,I'm On Fire,Dwight Twilley Band,"['jangle pop', 'power pop', 'pub rock', 'underground power pop']",199626.0,False,0.5969999999999999,0.7059999999999998,1.0,-9.305,0.0,0.0282,1.7e-05,0.0692,0.0673,0.817,123.277,32.0,1975,1970
268207,1975-08-09,19,Slippery When Wet,Commodores,"['adult standards', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",197093.0,False,0.7319999999999999,0.877,2.0,-7.002,1.0,0.107,0.0448,1.7e-05,0.0994,0.931,102.223,42.0,1975,1970
182919,1975-08-09,39,Look At Me (I'm In Love),The Moments,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",191066.0,False,0.392,0.511,5.0,-9.008,1.0,0.0311,0.337,9.2e-05,0.1179999999999999,0.337,144.508,26.0,1975,1970
224898,1975-08-16,1,Jive Talkin',Bee Gees,"['adult standards', 'disco', 'mellow gold', 'soft rock']",222266.0,False,0.815,0.571,7.0,-12.897,0.0,0.0578,0.1739999999999999,0.113,0.0777999999999999,0.7039999999999998,105.895,57.0,1975,1970
