index,weekid,week position,song,performer,weeks on chart,genre,duration,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,popularity,year,decade
116271,1976-03-06,41,Banapple Gas,Cat Stevens,5,"['british folk', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",189626.0,False,0.6019999999999999,0.87,9.0,-6.916,1.0,0.0573,0.3639999999999999,2e-06,0.155,0.786,98.828,4.0,22.0,1976,1970
319428,1976-03-13,8,Love Hurts,Nazareth,17,"['album rock', 'blues rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']",233133.0,False,0.4769999999999999,0.3469999999999999,7.0,-11.847,1.0,0.0248,0.00482,0.00409,0.34,0.139,80.09699999999998,4.0,59.0,1976,1970
181683,1976-03-13,27,Just You And I,Melissa Manchester,6,"['adult standards', 'bubblegum pop', 'mellow gold', 'soft rock', 'yacht rock']",246106.0,False,0.3459999999999999,0.396,5.0,-12.34,1.0,0.0294,0.533,0.0012,0.278,0.256,148.517,4.0,16.0,1976,1970
80996,1976-03-13,33,Take It Like A Man,Bachman-Turner Overdrive,6,"['album rock', 'art rock', 'blues rock', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'symphonic rock']",221946.0,False,0.434,0.937,2.0,-4.783,1.0,0.0333,0.00239,0.154,0.0917,0.883,147.549,4.0,25.0,1976,1970
229949,1976-03-13,35,Hold Back The Night,The Trammps,9,"['disco', 'motown', 'philly soul', 'post-disco']",224653.0,False,0.77,0.762,0.0,-6.746,1.0,0.1469999999999999,0.373,1.6e-05,0.0616,0.495,127.642,4.0,40.0,1976,1970
190615,1976-03-20,1,"December, 1963 (Oh, What a Night)",The 4 Seasons,13,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'motown', 'northern soul', 'rock-and-roll']",197146.0,False,0.7369999999999999,0.495,1.0,-13.489,1.0,0.027,0.0588,9e-06,0.0542,0.967,104.409,4.0,71.0,1976,1970
194905,1976-03-20,2,All By Myself,Eric Carmen,14,"['adult standards', 'album rock', 'bubblegum pop', 'country rock', 'disco', 'mellow gold', 'new wave pop', 'soft rock', 'yacht rock']",430000.0,False,0.376,0.373,7.0,-9.184,0.0,0.0305,0.8269999999999998,0.8319999999999999,0.15,0.111,116.074,4.0,64.0,1976,1970
195060,1976-03-20,4,Take It To The Limit,Eagles,14,"['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",287090.0,False,0.435,0.4229999999999999,11.0,-8.795,1.0,0.024,0.0916,0.000659,0.132,0.451,91.137,3.0,63.0,1976,1970
241220,1976-03-20,9,Junk Food Junkie,Larry Groce,11,"[""children's music"", 'nursery']",196346.0,False,0.44,0.655,4.0,-8.423999999999998,1.0,0.432,0.627,0.0,0.6069999999999999,0.899,205.187,4.0,20.0,1976,1970
327316,1976-03-20,12,Fanny (Be Tender With My Love),Bee Gees,13,"['adult standards', 'disco', 'mellow gold', 'soft rock']",243560.0,False,0.432,0.543,4.0,-9.683,1.0,0.0293,0.227,0.0704,0.155,0.553,95.417,4.0,51.0,1976,1970
260034,1976-03-20,20,Slow Ride,Foghat,15,"['album rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",232533.0,False,0.4929999999999999,0.5859999999999999,2.0,-13.916,1.0,0.046,0.0202,0.00106,0.1019999999999999,0.656,113.618,4.0,66.0,1976,1970
156170,1976-03-20,22,Cupid,Tony Orlando & Dawn,7,"['bubblegum pop', 'classic uk pop', 'country rock']",187440.0,False,0.661,0.649,2.0,-15.516,1.0,0.0582,0.232,2e-06,0.136,0.322,124.571,4.0,8.0,1976,1970
305367,1976-03-20,30,Love Is The Drug,Roxy Music,13,"['album rock', 'art rock', 'classic rock', 'classic uk pop', 'dance rock', 'glam rock', 'melancholia', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'protopunk', 'rock', 'soft rock']",251333.0,False,0.8379999999999999,0.757,2.0,-5.399,1.0,0.0927,0.059,0.0119,0.0271,0.6019999999999999,124.65,4.0,61.0,1976,1970
215658,1976-03-20,43,I Heard It Through The Grapevine,Creedence Clearwater Revival Featuring John Fogerty,8,"['album rock', 'classic rock', 'rock', 'roots rock', 'southern rock']",662773.0,False,0.625,0.8349999999999999,9.0,-6.476,0.0,0.0491,0.0830999999999999,0.0841999999999999,0.0999,0.876,118.641,4.0,48.0,1976,1970
233207,1976-03-27,3,Lonely Night (angel Face),Captain & Tennille,10,['pop edm'],198200.0,False,0.6019999999999999,0.691,0.0,-8.994,1.0,0.259,0.537,7e-06,0.0806,0.639,122.197,4.0,24.0,1976,1970
235817,1976-03-27,32,Inseparable,Natalie Cole,16,"['adult standards', 'lounge', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']",146466.0,False,0.437,0.186,8.0,-14.494,1.0,0.0374,0.75,2.5e-05,0.1019999999999999,0.222,129.046,4.0,47.0,1976,1970
307583,1976-04-03,2,Dream Weaver,Gary Wright,14,"['album rock', 'classic rock', 'country rock', 'mellow gold', 'soft rock', 'yacht rock']",256173.0,False,0.266,0.389,4.0,-13.682,1.0,0.0305,0.2439999999999999,1e-06,0.0688,0.1479999999999999,140.243,4.0,57.0,1976,1970
195137,1976-04-03,5,Sweet Thing,Rufus Featuring Chaka Khan,14,"['australian electropop', 'edm', 'indietronica']",200146.0,False,0.695,0.2969999999999999,9.0,-15.407,1.0,0.0621,0.8549999999999999,0.322,0.072,0.7029999999999998,80.732,4.0,53.0,1976,1970
227667,1976-04-03,9,Money Honey,Bay City Rollers,9,"['bubblegum pop', 'classic uk pop']",195800.0,False,0.638,0.784,0.0,-7.851,1.0,0.0398,0.024,0.000402,0.19,0.7409999999999999,121.89,4.0,21.0,1976,1970
265923,1976-04-03,14,Deep Purple,Donny & Marie Osmond,17,"['chicago soul', 'classic soul', 'funk', 'motown', 'neo soul', 'quiet storm', 'soul', 'southern soul', 'vocal jazz']",170653.0,False,0.515,0.764,7.0,-4.73,1.0,0.0304,0.466,0.0,0.11,0.7069999999999999,132.909,4.0,19.0,1976,1970
7229,1976-04-03,18,Tangerine,The Salsoul Orchestra,11,"['deep disco', 'disco', 'philly soul', 'post-disco']",280866.0,False,0.5989999999999999,0.5939999999999999,0.0,-12.706,1.0,0.0355,0.00374,0.2969999999999999,0.128,0.801,123.147,4.0,24.0,1976,1970
229180,1976-04-03,25,Good Hearted Woman,Waylon & Willie,9,"['country', 'country rock', 'outlaw country', 'texas country']",178733.0,False,0.41,0.568,2.0,-11.673,1.0,0.0346,0.387,0.1019999999999999,0.389,0.644,103.026,4.0,56.0,1976,1970
4340,1976-04-03,28,Only Love Is Real,Carole King,8,"['adult standards', 'brill building pop', 'folk', 'folk rock', 'mellow gold', 'motown', 'rock', 'singer-songwriter', 'soft rock', 'soul']",209200.0,False,0.662,0.546,2.0,-10.669,0.0,0.0285,0.7019999999999998,8e-06,0.0712,0.878,111.798,4.0,37.0,1976,1970
215055,1976-04-03,36,He's A Friend,Eddie Kendricks,8,"['classic soul', 'disco', 'funk', 'jazz funk', 'motown', 'post-disco', 'quiet storm', 'soul']",283933.0,False,0.628,0.759,0.0,-7.793999999999999,0.0,0.0422,0.4729999999999999,1.3e-05,0.115,0.7429999999999999,104.932,4.0,26.0,1976,1970
183047,1976-04-03,40,Hit The Road Jack,Stampeders,6,['classic canadian rock'],172160.0,False,0.5919999999999999,0.61,9.0,-8.777,0.0,0.168,0.1459999999999999,3.6e-05,0.252,0.632,168.238,4.0,30.0,1976,1970
169085,1976-04-03,47,I Thought It Took A Little Time (But Today I Fell In Love),Diana Ross,3,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",205333.0,False,0.4069999999999999,0.627,6.0,-9.314,1.0,0.0804,0.4109999999999999,0.000504,0.195,0.4889999999999999,131.984,4.0,19.0,1976,1970
92935,1976-04-10,1,Disco Lady,Johnnie Taylor,10,"['funk', 'memphis soul', 'motown', 'quiet storm', 'soul', 'soul blues', 'southern soul']",267066.0,False,0.7189999999999999,0.79,2.0,-8.002,1.0,0.0521,0.0568,0.0,0.0573,0.8459999999999999,103.751,4.0,37.0,1976,1970
283865,1976-04-10,6,Dream On,Aerosmith,23,"['album rock', 'classic rock', 'hard rock', 'rock']",266960.0,False,0.307,0.433,1.0,-10.057,1.0,0.029,0.388,9.1e-05,0.332,0.224,160.9,4.0,79.0,1976,1970
322013,1976-04-10,10,Golden Years,David Bowie,18,"['album rock', 'art rock', 'classic rock', 'dance rock', 'glam rock', 'permanent wave', 'protopunk', 'rock']",243280.0,False,0.68,0.7009999999999998,6.0,-10.36,0.0,0.036,0.316,5e-06,0.111,0.933,108.287,4.0,61.0,1976,1970
181887,1976-04-10,29,Looking For Space,John Denver,6,"['adult standards', 'classic country pop', 'folk', 'folk rock', 'mellow gold', 'soft rock']",240706.0,False,0.17,0.335,1.0,-10.881,1.0,0.0317,0.885,0.000375,0.0905,0.464,204.46,4.0,43.0,1976,1970
237460,1976-04-10,30,Love Fire,Jigsaw,10,"['bubblegum pop', 'classic uk pop']",159293.0,False,0.514,0.641,10.0,-9.898,0.0,0.0424,0.054,0.0,0.635,0.649,134.107,4.0,13.0,1976,1970
201526,1976-04-10,32,You'll Lose A Good Thing,Freddy Fender,9,['swamp pop'],170306.0,False,0.555,0.406,11.0,-8.559,0.0,0.0313,0.803,0.0,0.315,0.73,105.821,3.0,27.0,1976,1970
128697,1976-04-10,36,We Can't Hide It Anymore,Larry Santos,9,[],227992.0,False,0.539,0.535,1.0,-9.921,1.0,0.0493,0.504,0.000978,0.405,0.55,149.275,4.0,15.0,1976,1970
262663,1976-04-17,6,Only Sixteen,Dr. Hook,16,"['bubblegum pop', 'classic uk pop', 'country rock', 'folk rock', 'mellow gold', 'soft rock']",164746.0,False,0.622,0.21,5.0,-16.335,1.0,0.0336,0.938,0.00143,0.2979999999999999,0.662,101.617,4.0,43.0,1976,1970
94940,1976-04-17,20,Action,Sweet,10,[],200360.0,False,0.325,0.8519999999999999,2.0,-6.644,1.0,0.0504,0.0474,0.00245,0.0781,0.636,174.799,4.0,25.0,1976,1970
286411,1976-04-24,5,Sweet Love,Commodores,18,"['adult standards', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",393560.0,False,0.565,0.49,1.0,-8.348,1.0,0.0345,0.2949999999999999,8e-06,0.0592,0.434,100.588,4.0,36.0,1976,1970
82218,1976-04-24,12,There's A Kind Of Hush (All Over The World),Carpenters,9,"['adult standards', 'brill building pop', 'mellow gold', 'soft rock']",183533.0,False,0.758,0.544,2.0,-10.696,1.0,0.0341,0.187,0.0001,0.0627,0.942,126.642,4.0,29.0,1976,1970
242661,1976-04-24,27,Lorelei,Styx,11,"['album rock', 'art rock', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",202573.0,False,0.325,0.947,7.0,-5.493,1.0,0.11,0.25,3e-06,0.3689999999999999,0.3689999999999999,149.466,4.0,38.0,1976,1970
237461,1976-04-24,30,Fopp,Ohio Players,10,"['classic soul', 'disco', 'funk', 'jazz funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'southern soul']",234506.0,False,0.445,0.676,5.0,-9.41,1.0,0.164,0.045,0.0,0.0572,0.911,182.507,4.0,31.0,1976,1970
116051,1976-04-24,39,Can't Hide Love,"Earth, Wind & Fire",5,"['disco', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul']",250586.0,False,0.515,0.4119999999999999,5.0,-10.995,0.0,0.033,0.691,0.09,0.0907,0.444,78.352,4.0,54.0,1976,1970
163466,1976-04-24,47,Heavy Love,David Ruffin,6,"['classic soul', 'motown', 'quiet storm', 'soul']",292533.0,False,0.64,0.84,10.0,-7.193,1.0,0.0507,0.312,0.0,0.2429999999999999,0.8559999999999999,109.172,4.0,11.0,1976,1970
307538,1976-05-01,1,Let Your Love Flow,Bellamy Brothers,14,"['country', 'country rock']",198760.0,False,0.679,0.553,3.0,-14.687,1.0,0.0316,0.0611,7e-06,0.139,0.946,109.071,4.0,69.0,1976,1970
186169,1976-05-01,2,Right Back Where We Started From,Maxine Nightingale,12,['classic uk pop'],192266.0,False,0.692,0.653,5.0,-5.715,1.0,0.0392,0.49,0.00707,0.455,0.901,148.018,4.0,56.0,1976,1970
228738,1976-05-01,20,Livin' For The Weekend,The O'Jays,9,"['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary']",395133.0,False,0.511,0.764,9.0,-6.975,0.0,0.0909,0.116,0.0,0.371,0.673,126.412,4.0,28.0,1976,1970
130320,1976-05-08,1,Welcome Back,John Sebastian,7,"['folk', 'folk rock', 'traditional folk', 'yacht rock']",170893.0,False,0.745,0.373,4.0,-13.002,0.0,0.0325,0.4119999999999999,8.9e-05,0.158,0.904,111.297,4.0,44.0,1976,1970
186547,1976-05-08,6,Show Me The Way,Peter Frampton,12,"['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'symphonic rock']",243266.0,False,0.7009999999999998,0.7379999999999999,2.0,-7.6,1.0,0.0352,0.4119999999999999,0.0,0.0934,0.6159999999999999,130.159,4.0,67.0,1976,1970
327493,1976-05-08,15,"I Do, I Do, I Do, I Do, I Do",ABBA,13,"['europop', 'swedish pop']",197893.0,False,0.468,0.803,0.0,-4.28,1.0,0.0335,0.669,0.0181,0.343,0.7219999999999999,110.636,4.0,45.0,1976,1970
10273,1976-05-08,31,Shout It Out Loud,KISS,8,"['album rock', 'classic rock', 'glam rock', 'hard rock', 'metal', 'rock']",169026.0,False,0.566,0.956,8.0,-4.945,1.0,0.0649,0.139,5.1e-05,0.385,0.6139999999999999,135.664,4.0,51.0,1976,1970
182653,1976-05-08,36,Fallen Angel,Frankie Valli,6,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'motown', 'northern soul', 'rock-and-roll']",237466.0,False,0.462,0.542,10.0,-8.143,1.0,0.0338,0.2379999999999999,0.0,0.115,0.255,139.881,4.0,28.0,1976,1970
194865,1976-05-15,1,Boogie Fever,The Sylvers,14,"['classic soul', 'disco', 'funk', 'quiet storm']",211413.0,False,0.917,0.823,7.0,-8.445,0.0,0.0368,0.167,0.000945,0.0258,0.969,132.56,4.0,39.0,1976,1970
95180,1976-05-15,23,Come On Over,Olivia Newton-John,10,"['adult standards', 'australian dance', 'bubblegum pop', 'disco', 'mellow gold', 'new wave pop', 'soft rock']",221573.0,False,0.339,0.2839999999999999,8.0,-14.088,1.0,0.0304,0.449,0.00474,0.0854,0.3529999999999999,173.727,4.0,30.0,1976,1970
157280,1976-05-15,33,Anytime (i'll Be There),Paul Anka,7,"['adult standards', 'brill building pop', 'canadian pop', 'easy listening', 'lounge', 'rock-and-roll']",200200.0,False,0.629,0.7029999999999998,9.0,-7.662,0.0,0.0323,0.2429999999999999,0.0,0.0703,0.76,120.929,4.0,28.0,1976,1970
252792,1976-05-15,42,Don't Stop It Now,Hot Chocolate,5,"['classic uk pop', 'disco', 'motown', 'new wave pop', 'soft rock']",182080.0,False,0.692,0.645,9.0,-6.029,1.0,0.0321,0.35,0.000407,0.108,0.84,109.743,4.0,21.0,1976,1970
304350,1976-05-15,49,Falling Apart At The Seams,Marmalade,8,"['bubblegum pop', 'classic uk pop', 'merseybeat', 'rock-and-roll']",187360.0,False,0.6129999999999999,0.72,9.0,-4.965,1.0,0.0286,0.0232,0.0,0.2389999999999999,0.903,115.91,4.0,23.0,1976,1970
121273,1976-05-22,1,Silly Love Songs,Wings,7,"['album rock', 'art rock', 'classic rock', 'classic uk pop', 'folk rock', 'mellow gold', 'rock', 'soft rock']",352933.0,False,0.7389999999999999,0.335,0.0,-16.23,1.0,0.0346,0.184,0.2439999999999999,0.131,0.818,125.11,4.0,58.0,1976,1970
99907,1976-05-22,14,Strange Magic,Electric Light Orchestra,11,"['album rock', 'art rock', 'bow pop', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']",246053.0,False,0.442,0.327,9.0,-12.831,0.0,0.0267,0.772,0.0,0.325,0.318,95.394,4.0,54.0,1976,1970
323437,1976-05-22,19,Happy Music,The Blackbyrds,12,"['classic soul', 'disco', 'funk', 'jazz funk', 'post-disco', 'quiet storm', 'soul', 'soul jazz']",296866.0,False,0.807,0.698,9.0,-10.342,1.0,0.0419,0.02,3e-05,0.1189999999999999,0.464,115.273,4.0,27.0,1976,1970
203470,1976-05-22,20,Young Blood,Bad Company,10,"['album rock', 'blues rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",163613.0,False,0.682,0.7009999999999998,2.0,-7.66,1.0,0.045,0.255,2.9e-05,0.117,0.896,117.396,4.0,30.0,1976,1970
143828,1976-05-22,24,Union Man,Cate Bros.,16,,287506.0,False,0.628,0.8439999999999999,10.0,-8.028,1.0,0.0432,0.0925,0.062,0.0519,0.774,123.916,4.0,12.0,1976,1970
229485,1976-05-22,29,I've Got A Feeling (We'll Be Seeing Each Other Again),Al Wilson,9,"['classic soul', 'motown', 'northern soul']",197130.0,False,0.7159999999999999,0.5859999999999999,0.0,-10.37,0.0,0.0277,0.332,0.0,0.129,0.949,104.346,4.0,5.0,1976,1970
326549,1976-05-29,3,Fooled Around And Fell In Love,Elvin Bishop,13,"['blues rock', 'classic rock', 'country rock', 'electric blues', 'modern blues', 'southern rock']",276000.0,False,0.637,0.6189999999999999,10.0,-11.401,1.0,0.0321,0.0523,0.007,0.1459999999999999,0.6169999999999999,113.32,3.0,61.0,1976,1970
88490,1976-05-29,10,Tryin' To Get The Feeling Again,Barry Manilow,11,"['adult standards', 'bubblegum pop', 'disco', 'lounge', 'mellow gold', 'quiet storm', 'soft rock', 'yacht rock']",229720.0,False,0.268,0.5979999999999999,3.0,-8.308,1.0,0.0502,0.663,1e-05,0.195,0.319,139.548,4.0,35.0,1976,1970
228911,1976-05-29,22,Love Really Hurts Without You,Billy Ocean,9,"['dance rock', 'disco', 'europop', 'mellow gold', 'motown', 'new romantic', 'new wave pop', 'soft rock', 'yacht rock']",184880.0,False,0.561,0.889,4.0,-4.154,0.0,0.0608,0.0761,7e-06,0.1429999999999999,0.8559999999999999,137.758,4.0,65.0,1976,1970
232870,1976-06-05,1,Love Hangover,Diana Ross,10,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",468640.0,False,0.52,0.665,1.0,-10.313,1.0,0.0398,0.2429999999999999,0.0093,0.0508,0.88,112.465,4.0,53.0,1976,1970
183707,1976-06-05,5,Happy Days,Pratt & McClain with Brother Love,10,"['ambient folk', 'art pop', 'chamber pop', 'chamber psych', 'experimental pop', 'freak folk', 'indie folk', 'indie rock']",156409.0,False,0.5909999999999999,0.7059999999999998,5.0,-12.115,1.0,0.0552,0.043,0.00172,0.231,0.915,95.762,4.0,49.0,1976,1970
219362,1976-06-05,10,Fool To Cry,The Rolling Stones,7,"['album rock', 'british invasion', 'classic rock', 'protopunk', 'rock']",305400.0,False,0.4119999999999999,0.463,5.0,-7.316,1.0,0.0523,0.898,0.117,0.111,0.268,68.125,4.0,55.0,1976,1970
267763,1976-06-05,11,Rhiannon (will You Ever Win),Fleetwood Mac,14,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",226773.0,False,0.684,0.638,9.0,-9.025,0.0,0.0312,0.3649999999999999,0.0207,0.1189999999999999,0.81,129.959,4.0,50.0,1976,1970
10681,1976-06-05,35,Crazy On You,Heart,8,"['folk-pop', 'indie folk', 'indie pop', 'neo mellow', 'new americana', 'seattle indie', 'stomp and holler']",293440.0,False,0.4269999999999999,0.459,9.0,-12.442,0.0,0.0332,0.116,0.000103,0.132,0.383,129.878,4.0,66.0,1976,1970
230174,1976-06-05,38,It's Over,Boz Scaggs,9,"['adult standards', 'album rock', 'art rock', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'yacht rock']",169760.0,False,0.5789999999999998,0.7279999999999999,0.0,-6.904,1.0,0.0326,0.274,2e-06,0.256,0.8689999999999999,132.863,4.0,41.0,1976,1970
164335,1976-06-05,40,Still Crazy After All These Years,Paul Simon,6,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",206533.0,False,0.267,0.252,7.0,-11.687,1.0,0.0351,0.8,4.4e-05,0.0889999999999999,0.13,37.114,4.0,61.0,1976,1970
307608,1976-06-12,2,Get Up And Boogie (That's Right),Silver Convention,14,['disco'],170066.0,False,0.801,0.545,7.0,-14.876,1.0,0.0306,0.1189999999999999,0.00194,0.079,0.966,104.989,4.0,40.0,1976,1970
326578,1976-06-12,3,Misty Blue,Dorothy Moore,13,"['classic soul', 'southern soul']",222400.0,False,0.394,0.2429999999999999,3.0,-14.664,1.0,0.0302,0.658,0.00603,0.085,0.504,173.365,3.0,52.0,1976,1970
262657,1976-06-12,6,Shannon,Henry Gross,16,[],233676.0,False,0.558,0.36,5.0,-11.771,1.0,0.0232,0.23,0.00248,0.18,0.509,87.83799999999998,4.0,44.0,1976,1970
94967,1976-06-12,20,"Baretta's Theme (""Keep Your Eye On The Sparrow"")",Rhythm Heritage,10,['rare groove'],309200.0,False,0.696,0.759,0.0,-7.912,1.0,0.0514,0.1729999999999999,0.8329999999999999,0.0597,0.966,91.403,4.0,10.0,1976,1970
156775,1976-06-12,28,Rock And Roll Love Letter,Bay City Rollers,7,"['bubblegum pop', 'classic uk pop']",174400.0,False,0.528,0.966,4.0,-4.498,1.0,0.0659,0.0874999999999999,0.0,0.133,0.6089999999999999,135.792,4.0,25.0,1976,1970
157911,1976-06-12,39,Dance Wit Me,Rufus Featuring Chaka Khan,7,"['australian electropop', 'edm', 'indietronica']",238480.0,False,0.879,0.522,5.0,-14.082,0.0,0.105,0.382,0.2379999999999999,0.0587,0.922,127.718,4.0,35.0,1976,1970
83382,1976-06-12,45,Thinking Of You,Paul Davis,8,"['album rock', 'bubblegum pop', 'country rock', 'folk rock', 'mellow gold', 'new wave pop', 'soft rock', 'yacht rock']",214360.0,False,0.632,0.63,4.0,-7.03,1.0,0.026,0.19,2.2e-05,0.0592,0.753,128.11,4.0,7.0,1976,1970
6508,1976-06-26,13,Takin' It To The Streets,The Doobie Brothers,11,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'yacht rock']",231600.0,False,0.637,0.697,0.0,-8.903,1.0,0.0297,0.171,0.0,0.108,0.938,147.103,4.0,53.0,1976,1970
327436,1976-06-26,14,Movin',Brass Construction,13,"['disco', 'funk', 'jazz funk', 'post-disco', 'quiet storm', 'rare groove']",521426.0,False,0.697,0.923,9.0,-3.914,0.0,0.0921,0.0686,0.809,0.0251,0.87,121.508,4.0,40.0,1976,1970
184680,1976-06-26,15,I Want You,Marvin Gaye,10,"['classic soul', 'funk', 'motown', 'northern soul', 'quiet storm', 'soul']",274400.0,False,0.523,0.793,1.0,-9.427,0.0,0.0343,0.8629999999999999,0.2129999999999999,0.262,0.795,100.697,4.0,57.0,1976,1970
24322,1976-06-26,27,That's Where The Happy People Go,The Trammps,12,"['disco', 'motown', 'philly soul', 'post-disco']",474266.0,False,0.696,0.7129999999999999,5.0,-13.814,1.0,0.0504,0.0491,0.015,0.2989999999999999,0.395,123.068,4.0,27.0,1976,1970
271911,1976-07-03,4,Sara Smile,Daryl Hall John Oates,23,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",185293.0,False,0.5919999999999999,0.397,2.0,-10.81,0.0,0.0676,0.3539999999999999,0.000894,0.1189999999999999,0.2049999999999999,150.038,3.0,66.0,1976,1970
221531,1976-07-03,32,Mamma Mia,ABBA,7,"['europop', 'swedish pop']",215266.0,False,0.75,0.754,2.0,-6.999,1.0,0.0327,0.2869999999999999,0.000207,0.444,0.83,137.533,4.0,64.0,1976,1970
253099,1976-07-03,45,Fool For The City,Foghat,5,"['album rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",271853.0,False,0.3479999999999999,0.977,0.0,-2.113,1.0,0.131,0.000496,0.000642,0.2389999999999999,0.463,140.046,4.0,44.0,1976,1970
306134,1976-07-03,49,I Wanna Stay With You,Gallagher And Lyle,13,['classic uk pop'],206499.0,False,0.434,0.5789999999999998,8.0,-11.872,1.0,0.0544,0.23,0.152,0.967,0.542,126.919,4.0,6.0,1976,1970
93006,1976-07-10,1,Afternoon Delight,Starland Vocal Band,10,"['bubblegum pop', 'soft rock']",219673.0,False,0.561,0.253,4.0,-15.306,1.0,0.0454,0.988,0.916,0.0947,0.197,145.845,4.0,17.0,1976,1970
98902,1976-07-10,4,Shop Around,Captain & Tennille,11,['pop edm'],210240.0,False,0.653,0.72,8.0,-8.131,1.0,0.0444,0.31,7e-06,0.0522,0.961,125.424,4.0,31.0,1976,1970
241398,1976-07-10,11,Never Gonna Fall In Love Again,Eric Carmen,11,"['adult standards', 'album rock', 'bubblegum pop', 'country rock', 'disco', 'mellow gold', 'new wave pop', 'soft rock', 'yacht rock']",226160.0,False,0.4149999999999999,0.5989999999999999,9.0,-7.972,1.0,0.0343,0.778,0.0143,0.0908,0.43,115.979,4.0,46.0,1976,1970
70488,1976-07-10,23,Today's The Day,America,9,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",195973.0,False,0.639,0.4259999999999999,4.0,-14.005,1.0,0.0324,0.4719999999999999,0.0,0.0711,0.532,96.977,4.0,37.0,1976,1970
237105,1976-07-10,25,Making Our Dreams Come True,Cyndi Grecco,10,[],148691.0,False,0.449,0.873,2.0,-7.231,0.0,0.127,0.246,0.00157,0.128,0.8549999999999999,162.343,4.0,24.0,1976,1970
95496,1976-07-10,27,Save Your Kisses For Me,Brotherhood Of Man,10,"['bubblegum pop', 'classic uk pop']",184733.0,False,0.544,0.556,7.0,-11.006,1.0,0.0887,0.3029999999999999,0.0,0.107,0.8349999999999999,184.809,4.0,39.0,1976,1970
80991,1976-07-10,33,Somebody's Gettin' It,Johnnie Taylor,6,"['funk', 'memphis soul', 'motown', 'quiet storm', 'soul', 'soul blues', 'southern soul']",240693.0,False,0.639,0.696,8.0,-10.707,0.0,0.0569,0.1029999999999999,0.0,0.33,0.7439999999999999,87.912,4.0,14.0,1976,1970
182404,1976-07-10,34,Good Vibrations,Todd Rundgren,6,"['album rock', 'art rock', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'philly soul', 'power pop', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'symphonic rock', 'zolo']",224266.0,False,0.3439999999999999,0.3629999999999999,11.0,-15.808,1.0,0.0294,0.372,0.00798,0.36,0.514,146.267,4.0,13.0,1976,1970
